size,agent,task_per_agent,seed,phi,scheduler,window,bound,sort,mlabel,skip,task_bound,reserve_all,task_num,task_success,success_rate,reserve,time_ms
21x35,10,10,0,0,flex,0,True,True,True,True,True,True,100,96,0.96,96,285
21x35,10,10,0,0,flex,0,True,True,True,True,True,False,100,95,0.95,19,178
21x35,10,10,0,0,flex,0,False,False,True,False,False,False,100,96,0.96,19,5744
21x35,10,10,0,0.1,flex,0,True,True,True,True,True,True,100,99,0.99,99,269
21x35,10,10,0,0.1,flex,0,True,True,True,True,True,False,100,99,0.99,12,241
21x35,10,10,0,0.1,flex,0,False,False,True,False,False,False,100,99,0.99,14,7137
21x35,10,10,0,0.25,flex,0,True,True,True,True,True,True,100,100,1.0,100,440
21x35,10,10,0,0.25,flex,0,True,True,True,True,True,False,100,100,1.0,13,188
21x35,10,10,0,0.25,flex,0,False,False,True,False,False,False,100,100,1.0,13,7592
21x35,10,10,1,0,flex,0,True,True,True,True,True,True,100,95,0.95,95,230
21x35,10,10,1,0,flex,0,True,True,True,True,True,False,100,93,0.93,25,176
21x35,10,10,1,0,flex,0,False,False,True,False,False,False,100,93,0.93,24,5720
21x35,10,10,1,0.1,flex,0,True,True,True,True,True,True,100,99,0.99,99,341
21x35,10,10,1,0.1,flex,0,True,True,True,True,True,False,100,100,1.0,23,172
21x35,10,10,1,0.1,flex,0,False,False,True,False,False,False,100,100,1.0,23,6890
21x35,10,10,1,0.25,flex,0,True,True,True,True,True,True,100,100,1.0,100,364
21x35,10,10,1,0.25,flex,0,True,True,True,True,True,False,100,100,1.0,20,301
21x35,10,10,1,0.25,flex,0,False,False,True,False,False,False,100,100,1.0,20,8973
21x35,10,10,2,0,flex,0,True,True,True,True,True,True,100,96,0.96,96,279
21x35,10,10,2,0,flex,0,True,True,True,True,True,False,100,97,0.97,18,217
21x35,10,10,2,0,flex,0,False,False,True,False,False,False,100,96,0.96,18,5956
21x35,10,10,2,0.1,flex,0,True,True,True,True,True,True,100,98,0.98,98,305
21x35,10,10,2,0.1,flex,0,True,True,True,True,True,False,100,98,0.98,21,161
21x35,10,10,2,0.1,flex,0,False,False,True,False,False,False,100,98,0.98,21,6885
21x35,10,10,2,0.25,flex,0,True,True,True,True,True,True,100,100,1.0,100,262
21x35,10,10,2,0.25,flex,0,True,True,True,True,True,False,100,100,1.0,14,188
21x35,10,10,2,0.25,flex,0,False,False,True,False,False,False,100,100,1.0,14,8334
21x35,10,10,3,0,flex,0,True,True,True,True,True,True,100,95,0.95,95,249
21x35,10,10,3,0,flex,0,True,True,True,True,True,False,100,97,0.97,17,158
21x35,10,10,3,0,flex,0,False,False,True,False,False,False,100,96,0.96,15,6657
21x35,10,10,3,0.1,flex,0,True,True,True,True,True,True,100,99,0.99,99,236
21x35,10,10,3,0.1,flex,0,True,True,True,True,True,False,100,99,0.99,18,231
21x35,10,10,3,0.1,flex,0,False,False,True,False,False,False,100,99,0.99,24,6567
21x35,10,10,3,0.25,flex,0,True,True,True,True,True,True,100,100,1.0,100,348
21x35,10,10,3,0.25,flex,0,True,True,True,True,True,False,100,100,1.0,14,247
21x35,10,10,3,0.25,flex,0,False,False,True,False,False,False,100,100,1.0,15,8181
21x35,10,10,4,0,flex,0,True,True,True,True,True,True,100,96,0.96,96,244
21x35,10,10,4,0,flex,0,True,True,True,True,True,False,100,96,0.96,17,211
21x35,10,10,4,0,flex,0,False,False,True,False,False,False,100,96,0.96,17,6014
21x35,10,10,4,0.1,flex,0,True,True,True,True,True,True,100,99,0.99,99,210
21x35,10,10,4,0.1,flex,0,True,True,True,True,True,False,100,99,0.99,14,197
21x35,10,10,4,0.1,flex,0,False,False,True,False,False,False,100,99,0.99,14,6656
21x35,10,10,4,0.25,flex,0,True,True,True,True,True,True,100,100,1.0,100,452
21x35,10,10,4,0.25,flex,0,True,True,True,True,True,False,100,100,1.0,16,298
21x35,10,10,4,0.25,flex,0,False,False,True,False,False,False,100,100,1.0,16,8221
21x35,10,10,5,0,flex,0,True,True,True,True,True,True,100,96,0.96,96,258
21x35,10,10,5,0,flex,0,True,True,True,True,True,False,100,97,0.97,12,172
21x35,10,10,5,0,flex,0,False,False,True,False,False,False,100,97,0.97,12,6220
21x35,10,10,5,0.1,flex,0,True,True,True,True,True,True,100,100,1.0,100,321
21x35,10,10,5,0.1,flex,0,True,True,True,True,True,False,100,98,0.98,9,225
21x35,10,10,5,0.1,flex,0,False,False,True,False,False,False,100,99,0.99,17,6628
21x35,10,10,5,0.25,flex,0,True,True,True,True,True,True,100,100,1.0,100,303
21x35,10,10,5,0.25,flex,0,True,True,True,True,True,False,100,100,1.0,17,286
21x35,10,10,5,0.25,flex,0,False,False,True,False,False,False,100,100,1.0,17,8150
21x35,10,10,6,0,flex,0,True,True,True,True,True,True,100,96,0.96,96,289
21x35,10,10,6,0,flex,0,True,True,True,True,True,False,100,97,0.97,18,178
21x35,10,10,6,0,flex,0,False,False,True,False,False,False,100,97,0.97,18,5967
21x35,10,10,6,0.1,flex,0,True,True,True,True,True,True,100,98,0.98,98,251
21x35,10,10,6,0.1,flex,0,True,True,True,True,True,False,100,98,0.98,17,263
21x35,10,10,6,0.1,flex,0,False,False,True,False,False,False,100,98,0.98,20,7028
21x35,10,10,6,0.25,flex,0,True,True,True,True,True,True,100,100,1.0,100,264
21x35,10,10,6,0.25,flex,0,True,True,True,True,True,False,100,100,1.0,13,198
21x35,10,10,6,0.25,flex,0,False,False,True,False,False,False,100,100,1.0,13,7359
21x35,10,10,7,0,flex,0,True,True,True,True,True,True,100,96,0.96,96,223
21x35,10,10,7,0,flex,0,True,True,True,True,True,False,100,96,0.96,14,209
21x35,10,10,7,0,flex,0,False,False,True,False,False,False,100,96,0.96,15,5656
21x35,10,10,7,0.1,flex,0,True,True,True,True,True,True,100,96,0.96,96,250
21x35,10,10,7,0.1,flex,0,True,True,True,True,True,False,100,99,0.99,18,191
21x35,10,10,7,0.1,flex,0,False,False,True,False,False,False,100,99,0.99,19,6022
21x35,10,10,7,0.25,flex,0,True,True,True,True,True,True,100,100,1.0,100,232
21x35,10,10,7,0.25,flex,0,True,True,True,True,True,False,100,100,1.0,15,212
21x35,10,10,7,0.25,flex,0,False,False,True,False,False,False,100,100,1.0,18,7864
21x35,10,10,8,0,flex,0,True,True,True,True,True,True,100,98,0.98,98,312
21x35,10,10,8,0,flex,0,True,True,True,True,True,False,100,98,0.98,11,193
21x35,10,10,8,0,flex,0,False,False,True,False,False,False,100,98,0.98,15,6186
21x35,10,10,8,0.1,flex,0,True,True,True,True,True,True,100,99,0.99,99,272
21x35,10,10,8,0.1,flex,0,True,True,True,True,True,False,100,99,0.99,18,225
21x35,10,10,8,0.1,flex,0,False,False,True,False,False,False,100,99,0.99,16,6631
21x35,10,10,8,0.25,flex,0,True,True,True,True,True,True,100,100,1.0,100,337
21x35,10,10,8,0.25,flex,0,True,True,True,True,True,False,100,100,1.0,18,188
21x35,10,10,8,0.25,flex,0,False,False,True,False,False,False,100,100,1.0,13,7799
21x35,10,10,9,0,flex,0,True,True,True,True,True,True,100,96,0.96,96,228
21x35,10,10,9,0,flex,0,True,True,True,True,True,False,100,96,0.96,17,167
21x35,10,10,9,0,flex,0,False,False,True,False,False,False,100,96,0.96,17,6362
21x35,10,10,9,0.1,flex,0,True,True,True,True,True,True,100,99,0.99,99,263
21x35,10,10,9,0.1,flex,0,True,True,True,True,True,False,100,99,0.99,17,238
21x35,10,10,9,0.1,flex,0,False,False,True,False,False,False,100,99,0.99,17,7342
21x35,10,10,9,0.25,flex,0,True,True,True,True,True,True,100,100,1.0,100,321
21x35,10,10,9,0.25,flex,0,True,True,True,True,True,False,100,100,1.0,10,306
21x35,10,10,9,0.25,flex,0,False,False,True,False,False,False,100,100,1.0,11,7927
21x35,20,10,0,0,flex,0,True,True,True,True,True,True,200,182,0.91,182,1228
21x35,20,10,0,0,flex,0,True,True,True,True,True,False,200,190,0.95,49,956
21x35,20,10,0,0,flex,0,False,False,True,False,False,False,200,183,0.915,63,65859
21x35,20,10,0,0.1,flex,0,True,True,True,True,True,True,200,196,0.98,196,1563
21x35,20,10,0,0.1,flex,0,True,True,True,True,True,False,200,196,0.98,51,876
21x35,20,10,0,0.1,flex,0,False,False,True,False,False,False,200,196,0.98,52,91607
21x35,20,10,0,0.25,flex,0,True,True,True,True,True,True,200,199,0.995,199,1217
21x35,20,10,0,0.25,flex,0,True,True,True,True,True,False,200,199,0.995,50,1416
21x35,20,10,0,0.25,flex,0,False,False,True,False,False,False,200,199,0.995,50,108562
21x35,20,10,1,0,flex,0,True,True,True,True,True,True,200,179,0.895,179,1314
21x35,20,10,1,0,flex,0,True,True,True,True,True,False,200,177,0.885,68,945
21x35,20,10,1,0,flex,0,False,False,True,False,False,False,200,177,0.885,69,70928
21x35,20,10,1,0.1,flex,0,True,True,True,True,True,True,200,193,0.965,193,1068
21x35,20,10,1,0.1,flex,0,True,True,True,True,True,False,200,195,0.975,76,1101
21x35,20,10,1,0.1,flex,0,False,False,True,False,False,False,200,195,0.975,74,87020
21x35,20,10,1,0.25,flex,0,True,True,True,True,True,True,200,199,0.995,199,1543
21x35,20,10,1,0.25,flex,0,True,True,True,True,True,False,200,199,0.995,71,1419
21x35,20,10,1,0.25,flex,0,False,False,True,False,False,False,200,199,0.995,74,113815
21x35,20,10,2,0,flex,0,True,True,True,True,True,True,200,183,0.915,183,1321
21x35,20,10,2,0,flex,0,True,True,True,True,True,False,200,185,0.925,60,951
21x35,20,10,2,0,flex,0,False,False,True,False,False,False,200,185,0.925,59,72057
21x35,20,10,2,0.1,flex,0,True,True,True,True,True,True,200,197,0.985,197,1326
21x35,20,10,2,0.1,flex,0,True,True,True,True,True,False,200,195,0.975,60,1134
21x35,20,10,2,0.1,flex,0,False,False,True,False,False,False,200,196,0.98,58,91678
21x35,20,10,2,0.25,flex,0,True,True,True,True,True,True,200,199,0.995,199,1294
21x35,20,10,2,0.25,flex,0,True,True,True,True,True,False,200,200,1.0,60,1304
21x35,20,10,2,0.25,flex,0,False,False,True,False,False,False,200,199,0.995,60,124550
21x35,20,10,3,0,flex,0,True,True,True,True,True,True,200,183,0.915,183,1308
21x35,20,10,3,0,flex,0,True,True,True,True,True,False,200,190,0.95,76,900
21x35,20,10,3,0,flex,0,False,False,True,False,False,False,200,190,0.95,77,70281
21x35,20,10,3,0.1,flex,0,True,True,True,True,True,True,200,195,0.975,195,1370
21x35,20,10,3,0.1,flex,0,True,True,True,True,True,False,200,196,0.98,71,1148
21x35,20,10,3,0.1,flex,0,False,False,True,False,False,False,200,196,0.98,70,91702
21x35,20,10,3,0.25,flex,0,True,True,True,True,True,True,200,200,1.0,200,1289
21x35,20,10,3,0.25,flex,0,True,True,True,True,True,False,200,199,0.995,59,1116
21x35,20,10,3,0.25,flex,0,False,False,True,False,False,False,200,199,0.995,58,111002
21x35,20,10,4,0,flex,0,True,True,True,True,True,True,200,179,0.895,179,1225
21x35,20,10,4,0,flex,0,True,True,True,True,True,False,200,187,0.935,59,963
21x35,20,10,4,0,flex,0,False,False,True,False,False,False,200,184,0.92,65,66706
21x35,20,10,4,0.1,flex,0,True,True,True,True,True,True,200,194,0.97,194,1064
21x35,20,10,4,0.1,flex,0,True,True,True,True,True,False,200,196,0.98,55,917
21x35,20,10,4,0.1,flex,0,False,False,True,False,False,False,200,194,0.97,60,75426
21x35,20,10,4,0.25,flex,0,True,True,True,True,True,True,200,199,0.995,199,1086
21x35,20,10,4,0.25,flex,0,True,True,True,True,True,False,200,200,1.0,61,969
21x35,20,10,4,0.25,flex,0,False,False,True,False,False,False,200,200,1.0,61,109209
21x35,20,10,5,0,flex,0,True,True,True,True,True,True,200,190,0.95,190,1592
21x35,20,10,5,0,flex,0,True,True,True,True,True,False,200,192,0.96,45,1105
21x35,20,10,5,0,flex,0,False,False,True,False,False,False,200,189,0.945,51,84830
21x35,20,10,5,0.1,flex,0,True,True,True,True,True,True,200,193,0.965,193,1246
21x35,20,10,5,0.1,flex,0,True,True,True,True,True,False,200,196,0.98,60,959
21x35,20,10,5,0.1,flex,0,False,False,True,False,False,False,200,196,0.98,54,80883
21x35,20,10,5,0.25,flex,0,True,True,True,True,True,True,200,200,1.0,200,1249
21x35,20,10,5,0.25,flex,0,True,True,True,True,True,False,200,200,1.0,52,1355
21x35,20,10,5,0.25,flex,0,False,False,True,False,False,False,200,200,1.0,52,101553
21x35,20,10,6,0,flex,0,True,True,True,True,True,True,200,183,0.915,183,1372
21x35,20,10,6,0,flex,0,True,True,True,True,True,False,200,189,0.945,72,888
21x35,20,10,6,0,flex,0,False,False,True,False,False,False,200,189,0.945,72,72842
21x35,20,10,6,0.1,flex,0,True,True,True,True,True,True,200,195,0.975,195,1386
21x35,20,10,6,0.1,flex,0,True,True,True,True,True,False,200,196,0.98,78,1088
21x35,20,10,6,0.1,flex,0,False,False,True,False,False,False,200,197,0.985,60,80526
21x35,20,10,6,0.25,flex,0,True,True,True,True,True,True,200,199,0.995,199,1422
21x35,20,10,6,0.25,flex,0,True,True,True,True,True,False,200,199,0.995,66,1091
21x35,20,10,6,0.25,flex,0,False,False,True,False,False,False,200,199,0.995,66,112364
21x35,20,10,7,0,flex,0,True,True,True,True,True,True,200,182,0.91,182,1202
21x35,20,10,7,0,flex,0,True,True,True,True,True,False,200,191,0.955,71,944
21x35,20,10,7,0,flex,0,False,False,True,False,False,False,200,191,0.955,71,75722
21x35,20,10,7,0.1,flex,0,True,True,True,True,True,True,200,198,0.99,198,1066
21x35,20,10,7,0.1,flex,0,True,True,True,True,True,False,200,198,0.99,62,1211
21x35,20,10,7,0.1,flex,0,False,False,True,False,False,False,200,198,0.99,62,86569
21x35,20,10,7,0.25,flex,0,True,True,True,True,True,True,200,200,1.0,200,812
21x35,20,10,7,0.25,flex,0,True,True,True,True,True,False,200,200,1.0,56,761
21x35,20,10,7,0.25,flex,0,False,False,True,False,False,False,200,200,1.0,52,117857
21x35,20,10,8,0,flex,0,True,True,True,True,True,True,200,189,0.945,189,1328
21x35,20,10,8,0,flex,0,True,True,True,True,True,False,200,190,0.95,59,951
21x35,20,10,8,0,flex,0,False,False,True,False,False,False,200,190,0.95,60,69891
21x35,20,10,8,0.1,flex,0,True,True,True,True,True,True,200,195,0.975,195,1362
21x35,20,10,8,0.1,flex,0,True,True,True,True,True,False,200,195,0.975,67,903
21x35,20,10,8,0.1,flex,0,False,False,True,False,False,False,200,195,0.975,66,76539
21x35,20,10,8,0.25,flex,0,True,True,True,True,True,True,200,200,1.0,200,1289
21x35,20,10,8,0.25,flex,0,True,True,True,True,True,False,200,198,0.99,58,951
21x35,20,10,8,0.25,flex,0,False,False,True,False,False,False,200,198,0.99,58,103481
21x35,20,10,9,0,flex,0,True,True,True,True,True,True,200,189,0.945,189,1199
21x35,20,10,9,0,flex,0,True,True,True,True,True,False,200,183,0.915,57,831
21x35,20,10,9,0,flex,0,False,False,True,False,False,False,200,183,0.915,58,65059
21x35,20,10,9,0.1,flex,0,True,True,True,True,True,True,200,195,0.975,195,1608
21x35,20,10,9,0.1,flex,0,True,True,True,True,True,False,200,195,0.975,61,1412
21x35,20,10,9,0.1,flex,0,False,False,True,False,False,False,200,195,0.975,61,93571
21x35,20,10,9,0.25,flex,0,True,True,True,True,True,True,200,199,0.995,199,1127
21x35,20,10,9,0.25,flex,0,True,True,True,True,True,False,200,199,0.995,69,1240
21x35,20,10,9,0.25,flex,0,False,False,True,False,False,False,200,199,0.995,71,113769
21x35,30,10,0,0,flex,0,True,True,True,True,True,True,300,266,0.8866666666666667,266,3753
21x35,30,10,0,0,flex,0,True,True,True,True,True,False,300,267,0.89,115,2474
21x35,30,10,0,0,flex,0,False,False,True,False,False,False,300,271,0.9033333333333333,121,304540
21x35,30,10,0,0.1,flex,0,True,True,True,True,True,True,300,294,0.98,294,3957
21x35,30,10,0,0.1,flex,0,True,True,True,True,True,False,300,293,0.9766666666666667,123,2747
21x35,30,10,0,0.1,flex,0,False,False,True,False,False,False,300,292,0.9733333333333334,120,408483
21x35,30,10,0,0.25,flex,0,True,True,True,True,True,True,300,299,0.9966666666666667,299,3663
21x35,30,10,0,0.25,flex,0,True,True,True,True,True,False,300,298,0.9933333333333333,124,2677
21x35,30,10,0,0.25,flex,0,False,False,True,False,False,False,300,298,0.9933333333333333,116,556018
21x35,30,10,1,0,flex,0,True,True,True,True,True,True,300,259,0.8633333333333333,259,3551
21x35,30,10,1,0,flex,0,True,True,True,True,True,False,300,255,0.85,130,2203
21x35,30,10,1,0,flex,0,False,False,True,False,False,False,300,255,0.85,131,274187
21x35,30,10,1,0.1,flex,0,True,True,True,True,True,True,300,286,0.9533333333333334,286,3889
21x35,30,10,1,0.1,flex,0,True,True,True,True,True,False,300,289,0.9633333333333334,146,3601
21x35,30,10,1,0.1,flex,0,False,False,True,False,False,False,300,289,0.9633333333333334,136,326538
21x35,30,10,1,0.25,flex,0,True,True,True,True,True,True,300,299,0.9966666666666667,299,2657
21x35,30,10,1,0.25,flex,0,True,True,True,True,True,False,300,299,0.9966666666666667,120,3005
21x35,30,10,1,0.25,flex,0,False,False,True,False,False,False,300,299,0.9966666666666667,136,483359
21x35,30,10,2,0,flex,0,True,True,True,True,True,True,300,255,0.85,255,3234
21x35,30,10,2,0,flex,0,True,True,True,True,True,False,300,261,0.87,123,2299
21x35,30,10,2,0,flex,0,False,False,True,False,False,False,300,254,0.8466666666666667,119,254232
21x35,30,10,2,0.1,flex,0,True,True,True,True,True,True,300,278,0.9266666666666666,278,3639
21x35,30,10,2,0.1,flex,0,True,True,True,True,True,False,300,291,0.97,126,3409
21x35,30,10,2,0.1,flex,0,False,False,True,False,False,False,300,279,0.93,123,330099
21x35,30,10,2,0.25,flex,0,True,True,True,True,True,True,300,298,0.9933333333333333,298,3698
21x35,30,10,2,0.25,flex,0,True,True,True,True,True,False,300,300,1.0,125,3737
21x35,30,10,2,0.25,flex,0,False,False,True,False,False,False,300,300,1.0,115,508389
21x35,30,10,3,0,flex,0,True,True,True,True,True,True,300,263,0.8766666666666667,263,2339
21x35,30,10,3,0,flex,0,True,True,True,True,True,False,300,271,0.9033333333333333,128,2099
21x35,30,10,3,0,flex,0,False,False,True,False,False,False,300,269,0.8966666666666666,130,290752
21x35,30,10,3,0.1,flex,0,True,True,True,True,True,True,300,288,0.96,288,3296
21x35,30,10,3,0.1,flex,0,True,True,True,True,True,False,300,290,0.9666666666666667,120,2475
21x35,30,10,3,0.1,flex,0,False,False,True,False,False,False,300,291,0.97,140,360455
21x35,30,10,3,0.25,flex,0,True,True,True,True,True,True,300,298,0.9933333333333333,298,2746
21x35,30,10,3,0.25,flex,0,True,True,True,True,True,False,300,295,0.9833333333333333,116,1712
21x35,30,10,3,0.25,flex,0,False,False,True,False,False,False,300,298,0.9933333333333333,128,497314
21x35,30,10,4,0,flex,0,True,True,True,True,True,True,300,259,0.8633333333333333,259,2965
21x35,30,10,4,0,flex,0,True,True,True,True,True,False,300,271,0.9033333333333333,125,2292
21x35,30,10,4,0,flex,0,False,False,True,False,False,False,300,260,0.8666666666666667,118,271203
21x35,30,10,4,0.1,flex,0,True,True,True,True,True,True,300,287,0.9566666666666667,287,3394
21x35,30,10,4,0.1,flex,0,True,True,True,True,True,False,300,285,0.95,112,2709
21x35,30,10,4,0.1,flex,0,False,False,True,False,False,False,300,292,0.9733333333333334,117,343388
21x35,30,10,4,0.25,flex,0,True,True,True,True,True,True,300,300,1.0,300,3047
21x35,30,10,4,0.25,flex,0,True,True,True,True,True,False,300,300,1.0,97,2563
21x35,30,10,4,0.25,flex,0,False,False,True,False,False,False,300,300,1.0,116,509057
21x35,30,10,5,0,flex,0,True,True,True,True,True,True,300,264,0.88,264,2811
21x35,30,10,5,0,flex,0,True,True,True,True,True,False,300,270,0.9,116,2316
21x35,30,10,5,0,flex,0,False,False,True,False,False,False,300,267,0.89,123,302117
21x35,30,10,5,0.1,flex,0,True,True,True,True,True,True,300,292,0.9733333333333334,292,3820
21x35,30,10,5,0.1,flex,0,True,True,True,True,True,False,300,291,0.97,127,2857
21x35,30,10,5,0.1,flex,0,False,False,True,False,False,False,300,291,0.97,132,355713
21x35,30,10,5,0.25,flex,0,True,True,True,True,True,True,300,300,1.0,300,3727
21x35,30,10,5,0.25,flex,0,True,True,True,True,True,False,300,299,0.9966666666666667,114,3731
21x35,30,10,5,0.25,flex,0,False,False,True,False,False,False,300,299,0.9966666666666667,114,472555
21x35,30,10,6,0,flex,0,True,True,True,True,True,True,300,259,0.8633333333333333,259,3413
21x35,30,10,6,0,flex,0,True,True,True,True,True,False,300,257,0.8566666666666667,134,2065
21x35,30,10,6,0,flex,0,False,False,True,False,False,False,300,257,0.8566666666666667,134,265414
21x35,30,10,6,0.1,flex,0,True,True,True,True,True,True,300,287,0.9566666666666667,287,4494
21x35,30,10,6,0.1,flex,0,True,True,True,True,True,False,300,288,0.96,133,3186
21x35,30,10,6,0.1,flex,0,False,False,True,False,False,False,300,289,0.9633333333333334,123,355389
21x35,30,10,6,0.25,flex,0,True,True,True,True,True,True,300,298,0.9933333333333333,298,4629
21x35,30,10,6,0.25,flex,0,True,True,True,True,True,False,300,297,0.99,135,3469
21x35,30,10,6,0.25,flex,0,False,False,True,False,False,False,300,299,0.9966666666666667,133,493954
21x35,30,10,7,0,flex,0,True,True,True,True,True,True,300,264,0.88,264,2534
21x35,30,10,7,0,flex,0,True,True,True,True,True,False,300,269,0.8966666666666666,124,2188
21x35,30,10,7,0,flex,0,False,False,True,False,False,False,300,258,0.86,128,249908
21x35,30,10,7,0.1,flex,0,True,True,True,True,True,True,300,286,0.9533333333333334,286,2906
21x35,30,10,7,0.1,flex,0,True,True,True,True,True,False,300,290,0.9666666666666667,129,2726
21x35,30,10,7,0.1,flex,0,False,False,True,False,False,False,300,291,0.97,127,342330
21x35,30,10,7,0.25,flex,0,True,True,True,True,True,True,300,297,0.99,297,2022
21x35,30,10,7,0.25,flex,0,True,True,True,True,True,False,300,297,0.99,114,3154
21x35,30,10,7,0.25,flex,0,False,False,True,False,False,False,300,298,0.9933333333333333,129,474673
21x35,30,10,8,0,flex,0,True,True,True,True,True,True,300,261,0.87,261,2858
21x35,30,10,8,0,flex,0,True,True,True,True,True,False,300,274,0.9133333333333333,133,2382
21x35,30,10,8,0,flex,0,False,False,True,False,False,False,300,268,0.8933333333333333,117,268443
21x35,30,10,8,0.1,flex,0,True,True,True,True,True,True,300,288,0.96,288,3428
21x35,30,10,8,0.1,flex,0,True,True,True,True,True,False,300,291,0.97,115,2886
21x35,30,10,8,0.1,flex,0,False,False,True,False,False,False,300,291,0.97,128,368222
21x35,30,10,8,0.25,flex,0,True,True,True,True,True,True,300,298,0.9933333333333333,298,2065
21x35,30,10,8,0.25,flex,0,True,True,True,True,True,False,300,298,0.9933333333333333,133,2385
21x35,30,10,8,0.25,flex,0,False,False,True,False,False,False,300,298,0.9933333333333333,125,498321
21x35,30,10,9,0,flex,0,True,True,True,True,True,True,300,256,0.8533333333333334,256,2639
21x35,30,10,9,0,flex,0,True,True,True,True,True,False,300,262,0.8733333333333333,137,2174
21x35,30,10,9,0,flex,0,False,False,True,False,False,False,300,264,0.88,140,258240
21x35,30,10,9,0.1,flex,0,True,True,True,True,True,True,300,294,0.98,294,4275
21x35,30,10,9,0.1,flex,0,True,True,True,True,True,False,300,293,0.9766666666666667,136,2948
21x35,30,10,9,0.1,flex,0,False,False,True,False,False,False,300,292,0.9733333333333334,134,321642
21x35,30,10,9,0.25,flex,0,True,True,True,True,True,True,300,298,0.9933333333333333,298,4014
21x35,30,10,9,0.25,flex,0,True,True,True,True,True,False,300,298,0.9933333333333333,136,2955
21x35,30,10,9,0.25,flex,0,False,False,True,False,False,False,300,298,0.9933333333333333,110,467225
21x35,40,10,0,0,flex,0,True,True,True,True,True,True,400,345,0.8625,345,7519
21x35,40,10,0,0,flex,0,True,True,True,True,True,False,400,351,0.8775,201,4710
21x35,40,10,0,0,flex,0,False,False,True,False,False,False,400,334,0.835,191,807709
21x35,40,10,0,0.1,flex,0,True,True,True,True,True,True,400,385,0.9625,385,8495
21x35,40,10,0,0.1,flex,0,True,True,True,True,True,False,400,385,0.9625,212,6826
21x35,40,10,0,0.1,flex,0,False,False,True,False,False,False,400,366,0.915,189,1232287
21x35,40,10,0,0.25,flex,0,True,True,True,True,True,True,400,398,0.995,398,5959
21x35,40,10,0,0.25,flex,0,True,True,True,True,True,False,400,398,0.995,197,6898
21x35,40,10,0,0.25,flex,0,False,False,True,False,False,False,400,396,0.99,195,1701858
21x35,40,10,1,0,flex,0,True,True,True,True,True,True,400,345,0.8625,345,6603
21x35,40,10,1,0,flex,0,True,True,True,True,True,False,400,337,0.8425,201,5223
21x35,40,10,1,0,flex,0,False,False,True,False,False,False,400,336,0.84,212,790285
21x35,40,10,1,0.1,flex,0,True,True,True,True,True,True,400,371,0.9275,371,7892
21x35,40,10,1,0.1,flex,0,True,True,True,True,True,False,400,369,0.9225,210,5896
21x35,40,10,1,0.1,flex,0,False,False,True,False,False,False,400,364,0.91,209,878340
21x35,40,10,1,0.25,flex,0,True,True,True,True,True,True,400,392,0.98,392,7366
21x35,40,10,1,0.25,flex,0,True,True,True,True,True,False,400,394,0.985,206,7812
21x35,40,10,1,0.25,flex,0,False,False,True,False,False,False,400,372,0.93,186,1350172
21x35,40,10,2,0,flex,0,True,True,True,True,True,True,400,325,0.8125,325,6350
21x35,40,10,2,0,flex,0,True,True,True,True,True,False,400,331,0.8275,173,4678
21x35,40,10,2,0,flex,0,False,False,True,False,False,False,400,340,0.85,201,857826
21x35,40,10,2,0.1,flex,0,True,True,True,True,True,True,400,378,0.945,378,8447
21x35,40,10,2,0.1,flex,0,True,True,True,True,True,False,400,380,0.95,197,6673
21x35,40,10,2,0.1,flex,0,False,False,True,False,False,False,400,380,0.95,197,1122434
21x35,40,10,2,0.25,flex,0,True,True,True,True,True,True,400,396,0.99,396,8910
21x35,40,10,2,0.25,flex,0,True,True,True,True,True,False,400,399,0.9975,193,7782
21x35,40,10,2,0.25,flex,0,False,False,True,False,False,False,400,397,0.9925,193,1604219
21x35,40,10,3,0,flex,0,True,True,True,True,True,True,400,335,0.8375,335,6150
21x35,40,10,3,0,flex,0,True,True,True,True,True,False,400,334,0.835,202,4440
21x35,40,10,3,0,flex,0,False,False,True,False,False,False,400,353,0.8825,204,839765
21x35,40,10,3,0.1,flex,0,True,True,True,True,True,True,400,375,0.9375,375,6772
